,date,KRX_close,KRX_vol,KRX_change,hynix_close,hynix_vol,hynix_change
1560,2010-04-11,,,,,,
1561,2010-04-12,"1,641.11","19,629,100",-3.12,"26,900","9,780,882",-3.93
1562,2010-04-13,"1,658.65","16,899,000",1.07,"27,700","7,382,940",2.97
1563,2010-04-14,"1,671.09","14,651,100",0.75,"27,900","6,745,613",0.72
1564,2010-04-15,"1,666.38","14,217,600",-0.28,"27,700","6,822,526",-0.72
1565,2010-04-16,"1,650.41","10,134,000",-0.96,"27,500","4,531,892",-0.72
1566,2010-04-17,,,,,,
1567,2010-04-18,,,,,,
1568,2010-04-19,"1,612.91","13,255,400",-2.27,"26,650","6,493,712",-3.09
1569,2010-04-20,"1,641.76","10,288,700",1.79,"27,000","3,663,343",1.31
1570,2010-04-21,"1,692.00","18,758,500",3.06,"28,550","10,560,938",5.74
1571,2010-04-22,"1,683.36","18,616,900",-0.51,"28,700","9,828,901",0.53
1572,2010-04-23,"1,681.32","12,985,000",-0.12,"28,500","6,109,366",-0.7
1573,2010-04-24,,,,,,
1574,2010-04-25,,,,,,
1575,2010-04-26,"1,692.27","14,309,500",0.65,"28,500","6,125,001",0.0
1576,2010-04-27,"1,679.29","20,295,900",-0.77,"27,500","11,259,240",-3.51
1577,2010-04-28,"1,680.74","23,562,000",0.09,"27,450","9,108,923",-0.18
1578,2010-04-29,"1,714.35","25,716,100",2.0,"27,700","6,801,366",0.91
1579,2010-04-30,"1,748.46","26,117,500",1.99,"28,400","8,909,526",2.53
1580,2010-05-01,,,,,,
1581,2010-05-02,,,,,,
1582,2010-05-03,"1,719.10","23,257,600",-1.68,"27,600","9,256,409",-2.82
1583,2010-05-04,"1,701.66","24,141,200",-1.01,"27,050","12,653,329",-1.99
1584,2010-05-05,,,,,,
1585,2010-05-06,"1,671.29","24,827,000",-1.78,"26,350","8,103,816",-2.59
1586,2010-05-07,"1,643.67","29,571,100",-1.65,"26,350","11,481,461",0.0
1587,2010-05-08,,,,,,
1588,2010-05-09,,,,,,
1589,2010-05-10,"1,701.64","21,013,400",3.53,"26,900","7,587,954",2.09
1590,2010-05-11,"1,699.43","24,478,500",-0.13,"26,600","7,660,117",-1.12
1591,2010-05-12,"1,705.90","27,235,900",0.38,"25,700","13,097,424",-3.38
1592,2010-05-13,"1,761.57","27,663,200",3.26,"26,850","11,337,817",4.47
1593,2010-05-14,"1,800.85","31,390,400",2.23,"26,600","7,925,968",-0.93
1594,2010-05-15,,,,,,
1595,2010-05-16,,,,,,
1596,2010-05-17,"1,770.18","41,580,300",-1.7,"25,050","12,635,451",-5.83
1597,2010-05-18,"1,718.68","44,305,600",-2.91,"24,150","20,058,192",-3.59
1598,2010-05-19,"1,708.06","40,952,200",-0.62,"24,500","19,703,600",1.45
1599,2010-05-20,"1,644.26","28,116,100",-3.74,"23,750","10,081,791",-3.06
1600,2010-05-21,,,,,,
1601,2010-05-22,,,,,,
1602,2010-05-23,,,,,,
1603,2010-05-24,"1,633.03","24,344,100",-0.68,"24,100","11,541,283",1.47
1604,2010-05-25,"1,589.98","29,075,600",-2.64,"23,800","12,293,259",-1.24
1605,2010-05-26,"1,646.71","29,996,100",3.57,"24,700","13,150,843",3.78
1606,2010-05-27,"1,691.25","32,087,900",2.7,"25,650","13,430,941",3.85
1607,2010-05-28,"1,696.03","24,945,600",0.28,"25,700","12,826,585",0.19
1608,2010-05-29,,,,,,
1609,2010-05-30,,,,,,
1610,2010-05-31,"1,705.01","20,497,300",0.53,"25,150","12,706,998",-2.14
1611,2010-06-01,"1,675.17","19,261,900",-1.75,"24,600","11,633,564",-2.19
1612,2010-06-02,,,,,,
1613,2010-06-03,"1,695.04","17,486,900",1.19,"24,900","8,011,807",1.22
1614,2010-06-04,"1,721.85","24,818,200",1.58,"26,400","15,988,869",6.02
1615,2010-06-05,,,,,,
1616,2010-06-06,,,,,,
1617,2010-06-07,"1,710.30","21,913,400",-0.67,"26,650","13,874,493",0.95
1618,2010-06-08,"1,715.45","19,973,500",0.3,"26,450","10,889,286",-0.75
1619,2010-06-09,"1,680.33","23,628,800",-2.05,"25,250","14,761,328",-4.54
1620,2010-06-10,"1,691.47","16,530,200",0.66,"25,900","9,271,702",2.57
1621,2010-06-11,"1,695.18","15,752,100",0.22,"25,800","8,762,686",-0.39
1622,2010-06-12,,,,,,
1623,2010-06-13,,,,,,
1624,2010-06-14,"1,707.10","11,836,600",0.7,"26,000","5,686,833",0.78
1625,2010-06-15,"1,730.46","21,355,200",1.37,"27,100","13,402,214",4.23
1626,2010-06-16,"1,769.40","18,645,300",2.25,"27,300","8,415,214",0.74
1627,2010-06-17,"1,787.87","19,324,500",1.04,"28,200","10,848,104",3.3
1628,2010-06-18,"1,801.19","19,913,300",0.75,"28,150","12,940,850",-0.18
1629,2010-06-19,,,,,,
1630,2010-06-20,,,,,,
1631,2010-06-21,"1,806.38","16,680,300",0.29,"28,250","8,050,689",0.36
1632,2010-06-22,"1,772.69","17,341,700",-1.87,"27,200","11,557,147",-3.72
1633,2010-06-23,"1,762.69","13,231,700",-0.56,"27,050","6,595,503",-0.55
1634,2010-06-24,"1,790.11","15,984,300",1.56,"27,150","5,203,161",0.37
1635,2010-06-25,"1,775.51","30,275,600",-0.82,"26,450","9,787,032",-2.58
1636,2010-06-26,,,,,,
1637,2010-06-27,,,,,,
1638,2010-06-28,"1,773.27","23,726,800",-0.13,"26,050","10,143,372",-1.51
1639,2010-06-29,"1,728.69","29,169,400",-2.51,"25,600","10,326,061",-1.73
1640,2010-06-30,"1,735.90","34,538,100",0.42,"25,050","13,952,014",-2.15
1641,2010-07-01,"1,731.63","28,629,900",-0.25,"25,500","12,695,993",1.8
1642,2010-07-02,"1,697.06","21,399,100",-2.0,"25,300","8,237,987",-0.78
1643,2010-07-03,,,,,,
1644,2010-07-04,,,,,,
1645,2010-07-05,"1,682.87","15,805,300",-0.84,"24,750","7,736,756",-2.17
1646,2010-07-06,"1,714.54","21,237,200",1.88,"25,850","9,753,797",4.44
1647,2010-07-07,"1,699.19","24,488,900",-0.9,"25,150","8,243,930",-2.71
1648,2010-07-08,"1,714.12","28,651,600",0.88,"25,350","7,219,081",0.8
1649,2010-07-09,"1,745.60","21,805,900",1.84,"25,700","8,171,473",1.38
1650,2010-07-10,,,,,,
1651,2010-07-11,,,,,,
1652,2010-07-12,"1,762.59","16,556,100",0.97,"25,900","6,412,277",0.78
1653,2010-07-13,"1,754.97","30,372,700",-0.43,"24,900","16,803,984",-3.86
1654,2010-07-14,"1,796.72","35,513,000",2.38,"25,750","17,890,263",3.41
1655,2010-07-15,"1,805.36","20,294,400",0.48,"25,150","7,695,339",-2.33
1656,2010-07-16,"1,765.55","38,458,200",-2.21,"23,500","26,408,695",-6.56
1657,2010-07-17,,,,,,
1658,2010-07-18,,,,,,
1659,2010-07-19,"1,774.09","19,318,100",0.48,"23,700","10,915,618",0.85
1660,2010-07-20,"1,773.74","14,872,000",-0.02,"23,850","6,009,885",0.63
1661,2010-07-21,"1,777.98","17,891,600",0.24,"23,600","7,489,851",-1.05
1662,2010-07-22,"1,708.79","33,440,800",-3.89,"22,600","21,388,196",-4.24
1663,2010-07-23,"1,700.84","24,292,200",-0.47,"23,250","12,343,729",2.88
1664,2010-07-24,,,,,,
1665,2010-07-25,,,,,,
1666,2010-07-26,"1,739.53","16,297,700",2.27,"23,950","9,656,787",3.01
1667,2010-07-27,"1,726.12","45,266,400",-0.77,"23,500","37,144,652",-1.88
1668,2010-07-28,"1,713.66","20,178,700",-0.72,"23,100","13,310,872",-1.7
1669,2010-07-29,"1,665.37","23,499,800",-2.82,"22,350","12,478,780",-3.25
1670,2010-07-30,"1,684.18","16,341,100",1.13,"22,500","8,930,756",0.67
1671,2010-07-31,,,,,,
1672,2010-08-01,,,,,,
1673,2010-08-02,"1,697.75","27,271,900",0.81,"21,600","18,732,935",-4.0
1674,2010-08-03,"1,706.27","21,665,300",0.5,"21,950","14,346,069",1.62
1675,2010-08-04,"1,685.08","18,313,500",-1.24,"21,600","11,434,849",-1.59
1676,2010-08-05,"1,672.75","20,398,100",-0.73,"21,900","11,637,399",1.39
1677,2010-08-06,"1,672.63","20,914,000",-0.01,"22,850","14,508,311",4.34
1678,2010-08-07,,,,,,
1679,2010-08-08,,,,,,
1680,2010-08-09,"1,672.44","11,552,000",-0.01,"22,700","6,486,022",-0.66
1681,2010-08-10,"1,680.47","14,089,900",0.48,"22,600","7,329,207",-0.44
1682,2010-08-11,"1,616.12","26,634,000",-3.83,"21,200","18,929,287",-6.19
1683,2010-08-12,"1,598.63","18,689,200",-1.08,"21,200","13,041,798",0.0
1684,2010-08-13,"1,647.72","12,808,500",3.07,"21,650","7,460,749",2.12
1685,2010-08-14,,,,,,
1686,2010-08-15,,,,,,
1687,2010-08-16,"1,649.45","11,861,000",0.1,"22,100","7,543,971",2.08
1688,2010-08-17,"1,646.76","14,342,300",-0.16,"22,100","5,851,598",0.0
1689,2010-08-18,"1,641.05","13,670,200",-0.35,"21,700","7,017,763",-1.81
1690,2010-08-19,"1,670.57","16,865,100",1.8,"22,500","9,857,803",3.69
1691,2010-08-20,"1,658.83","12,386,000",-0.7,"22,000","6,506,966",-2.22
1692,2010-08-21,,,,,,
1693,2010-08-22,,,,,,
1694,2010-08-23,"1,651.76","14,992,300",-0.43,"21,400","8,185,249",-2.73
1695,2010-08-24,"1,645.25","13,110,400",-0.39,"21,950","7,212,879",2.57
1696,2010-08-25,"1,616.88","15,016,800",-1.72,"22,050","7,298,041",0.46
1697,2010-08-26,"1,621.85","20,774,400",0.31,"22,600","15,405,418",2.49
1698,2010-08-27,"1,614.03","12,615,900",-0.48,"22,550","6,317,557",-0.22
1699,2010-08-28,,,,,,
1700,2010-08-29,,,,,,
1701,2010-08-30,"1,625.10","11,980,100",0.69,"22,500","7,788,047",-0.22
1702,2010-08-31,"1,574.39","24,465,300",-3.12,"21,100","18,006,565",-6.22
1703,2010-09-01,"1,578.42","24,145,300",0.26,"20,850","17,891,433",-1.18
1704,2010-09-02,"1,617.48","19,810,600",2.47,"21,100","12,935,639",1.2
1705,2010-09-03,"1,648.17","22,430,600",1.9,"21,800","13,682,222",3.32
1706,2010-09-04,,,,,,
1707,2010-09-05,,,,,,
1708,2010-09-06,"1,663.12","19,657,800",0.91,"21,850","9,768,969",0.23
1709,2010-09-07,"1,658.08","13,222,800",-0.3,"21,500","7,147,421",-1.6
1710,2010-09-08,"1,632.53","22,346,500",-1.54,"20,750","16,624,161",-3.49
1711,2010-09-09,"1,627.31","21,712,200",-0.32,"20,300","15,189,733",-2.17
1712,2010-09-10,"1,633.64","14,836,000",0.39,"20,650","8,103,091",1.72
1713,2010-09-11,,,,,,
1714,2010-09-12,,,,,,
1715,2010-09-13,"1,619.77","15,806,600",-0.85,"20,500","9,030,044",-0.73
1716,2010-09-14,"1,605.54","17,636,500",-0.88,"20,450","11,749,312",-0.24
1717,2010-09-15,"1,617.43","16,050,500",0.74,"21,000","9,591,589",2.69
1718,2010-09-16,"1,606.90","13,831,300",-0.65,"21,100","9,047,633",0.48
1719,2010-09-17,"1,656.47","32,988,300",3.08,"22,500","24,186,132",6.64
1720,2010-09-18,,,,,,
1721,2010-09-19,,,,,,
1722,2010-09-20,"1,648.47","15,447,100",-0.48,"22,100","10,471,186",-1.78
1723,2010-09-21,,,,,,
1724,2010-09-22,,,,,,
1725,2010-09-23,,,,,,
1726,2010-09-24,"1,631.38","22,518,700",-1.04,"21,100","15,723,927",-4.52
1727,2010-09-25,,,,,,
1728,2010-09-26,,,,,,
1729,2010-09-27,"1,632.38","21,753,100",0.06,"21,200","11,332,593",0.47
1730,2010-09-28,"1,628.47","13,313,800",-0.24,"21,350","6,960,963",0.71
1731,2010-09-29,"1,664.31","23,570,800",2.2,"21,850","12,752,750",2.34
1732,2010-09-30,"1,668.01","15,362,400",0.22,"22,150","7,530,575",1.37
1733,2010-10-01,"1,665.28","18,582,800",-0.16,"22,450","8,945,751",1.35
1734,2010-10-02,,,,,,
1735,2010-10-03,,,,,,
1736,2010-10-04,"1,653.69","19,537,300",-0.7,"22,500","10,634,669",0.22
1737,2010-10-05,"1,635.37","14,867,200",-1.11,"22,750","8,459,372",1.11
1738,2010-10-06,"1,663.53","25,261,100",1.72,"23,400","15,727,497",2.86
1739,2010-10-07,"1,649.90","19,239,600",-0.82,"23,200","9,521,740",-0.85
1740,2010-10-08,"1,649.23","17,649,100",-0.04,"23,500","7,573,508",1.29
1741,2010-10-09,,,,,,
1742,2010-10-10,,,,,,
1743,2010-10-11,"1,615.77","22,442,700",-2.03,"22,350","14,794,038",-4.89
1744,2010-10-12,"1,613.85","17,137,800",-0.12,"22,600","8,463,492",1.12
1745,2010-10-13,"1,645.66","23,294,800",1.97,"23,400","11,261,698",3.54
1746,2010-10-14,"1,663.68","22,780,500",1.1,"23,350","10,001,339",-0.21
1747,2010-10-15,"1,669.54","15,334,600",0.35,"23,600","6,311,478",1.07
1748,2010-10-16,,,,,,
1749,2010-10-17,,,,,,
1750,2010-10-18,"1,665.40","33,089,200",-0.25,"22,900","10,138,166",-2.97
1751,2010-10-19,"1,650.79","27,558,500",-0.88,"22,850","10,535,814",-0.22
1752,2010-10-20,"1,684.00","26,099,400",2.01,"23,900","14,952,331",4.6
1753,2010-10-21,"1,701.64","25,019,200",1.05,"23,750","13,108,254",-0.63
1754,2010-10-22,"1,710.28","16,889,400",0.51,"24,200","7,903,928",1.89
1755,2010-10-23,,,,,,
1756,2010-10-24,,,,,,
1757,2010-10-25,"1,705.73","16,896,800",-0.27,"24,300","8,245,692",0.41
1758,2010-10-26,"1,686.47","22,952,600",-1.13,"23,700","10,858,815",-2.47
1759,2010-10-27,"1,655.01","25,818,900",-1.87,"22,900","12,636,747",-3.38
1760,2010-10-28,"1,648.87","24,096,000",-0.37,"22,850","13,682,522",-0.22
1761,2010-10-29,"1,630.38","19,791,200",-1.12,"23,150","11,672,512",1.31
1762,2010-10-30,,,,,,
1763,2010-10-31,,,,,,
1764,2010-11-01,"1,627.03","16,208,600",-0.21,"22,700","8,679,690",-1.94
1765,2010-11-02,"1,596.40","22,755,600",-1.88,"21,900","13,148,677",-3.52
1766,2010-11-03,"1,600.10","17,740,300",0.23,"21,800","7,882,993",-0.46
1767,2010-11-04,"1,637.23","29,389,200",2.32,"22,950","14,373,857",5.28
1768,2010-11-05,"1,649.03","28,258,500",0.72,"23,750","18,979,574",3.49
1769,2010-11-06,,,,,,
1770,2010-11-07,,,,,,
1771,2010-11-08,"1,647.73","18,465,300",-0.08,"23,800","9,799,616",0.21
1772,2010-11-09,"1,637.00","17,478,400",-0.65,"23,450","6,554,767",-1.47
1773,2010-11-10,"1,652.56","13,854,200",0.95,"23,900","7,224,958",1.92
1774,2010-11-11,"1,635.87","20,790,300",-1.01,"23,400","11,616,394",-2.09
1775,2010-11-12,"1,619.89","21,397,600",-0.98,"22,800","11,758,691",-2.56
1776,2010-11-13,,,,,,
1777,2010-11-14,,,,,,
1778,2010-11-15,"1,644.12","15,130,700",1.5,"23,650","9,850,014",3.73
1779,2010-11-16,"1,643.20","13,620,500",-0.06,"23,700","8,517,799",0.21
1780,2010-11-17,"1,637.30","15,431,800",-0.36,"23,350","7,311,065",-1.48
1781,2010-11-18,"1,659.63","11,887,500",1.36,"23,700","6,420,573",1.5
1782,2010-11-19,"1,680.21","13,690,800",1.24,"23,900","8,188,817",0.84
1783,2010-11-20,,,,,,
1784,2010-11-21,,,,,,
1785,2010-11-22,"1,728.42","30,176,000",2.87,"25,300","21,524,408",5.86
1786,2010-11-23,"1,717.27","21,957,900",-0.65,"25,350","12,947,289",0.2
1787,2010-11-24,"1,718.20","26,649,300",0.05,"25,750","18,819,363",1.58
1788,2010-11-25,"1,711.23","16,736,900",-0.41,"25,200","11,277,437",-2.14
1789,2010-11-26,"1,675.89","16,861,800",-2.07,"24,650","10,551,194",-2.18
1790,2010-11-27,,,,,,
1791,2010-11-28,,,,,,
1792,2010-11-29,"1,680.65","11,429,200",0.28,"24,800","7,308,951",0.61
1793,2010-11-30,"1,668.62","23,890,600",-0.72,"23,500","19,537,475",-5.24
1794,2010-12-01,"1,662.55","14,772,500",-0.36,"23,400","10,722,538",-0.43
1795,2010-12-02,"1,697.56","16,320,100",2.11,"23,800","9,237,817",1.71
1796,2010-12-03,"1,687.89","14,601,300",-0.57,"23,450","7,911,082",-1.47
1797,2010-12-04,,,,,,
1798,2010-12-05,,,,,,
1799,2010-12-06,"1,694.14","11,007,100",0.37,"23,950","6,730,217",2.13
1800,2010-12-07,"1,702.94","13,695,700",0.52,"23,600","9,142,980",-1.46
1801,2010-12-08,"1,679.57","11,418,700",-1.37,"23,300","5,620,721",-1.27
1802,2010-12-09,"1,723.57","14,809,700",2.62,"24,150","10,169,510",3.65
1803,2010-12-10,"1,729.34","17,268,000",0.33,"24,500","9,835,555",1.45
1804,2010-12-11,,,,,,
1805,2010-12-12,,,,,,
1806,2010-12-13,"1,757.13","14,172,200",1.61,"24,350","5,446,369",-0.61
1807,2010-12-14,"1,761.56","15,560,200",0.25,"24,750","8,123,939",1.64
1808,2010-12-15,"1,740.59","14,603,000",-1.19,"24,250","6,719,247",-2.02
1809,2010-12-16,"1,733.90","10,050,900",-0.38,"24,200","5,123,501",-0.21
1810,2010-12-17,"1,730.87","16,381,400",-0.17,"23,800","9,453,699",-1.65
1811,2010-12-18,,,,,,
1812,2010-12-19,,,,,,
1813,2010-12-20,"1,714.37","15,100,200",-0.95,"23,650","7,858,392",-0.63
1814,2010-12-21,"1,725.45","14,133,400",0.65,"23,750","8,090,612",0.42
1815,2010-12-22,"1,712.92","13,530,100",-0.73,"23,300","7,811,301",-1.89
1816,2010-12-23,"1,703.18","9,685,700",-0.57,"23,300","5,727,070",0.0
1817,2010-12-24,"1,687.16","10,129,000",-0.94,"23,150","5,647,373",-0.64
1818,2010-12-25,,,,,,
1819,2010-12-26,,,,,,
1820,2010-12-27,"1,687.86","8,376,500",0.04,"23,100","3,579,168",-0.22
1821,2010-12-28,"1,719.07","16,532,700",1.85,"23,950","11,941,653",3.68
1822,2010-12-29,"1,738.46","10,552,000",1.13,"24,250","5,395,331",1.25
1823,2010-12-30,"1,747.61","17,041,400",0.53,"24,000","5,687,987",-1.03
1824,2010-12-31,,,,,,
1825,2011-01-01,,,,,,
1826,2011-01-02,,,,,,
1827,2011-01-03,"1,789.32","22,475,500",2.39,"25,300","15,107,759",5.42
1828,2011-01-04,"1,795.14","21,165,700",0.33,"25,600","10,931,161",1.19
1829,2011-01-05,"1,783.03","24,436,100",-0.67,"25,900","14,139,328",1.17
1830,2011-01-06,"1,788.88","40,201,000",0.33,"26,100","14,287,171",0.77
1831,2011-01-07,"1,793.94","21,539,300",0.28,"26,100","7,024,336",0.0
1832,2011-01-08,,,,,,
1833,2011-01-09,,,,,,
1834,2011-01-10,"1,779.77","18,614,500",-0.79,"25,300","9,601,918",-3.07
1835,2011-01-11,"1,765.28","16,369,600",-0.81,"25,400","6,904,019",0.4
1836,2011-01-12,"1,781.82","26,624,400",0.94,"26,350","16,029,780",3.74
1837,2011-01-13,"1,781.82","30,863,500",0.0,"27,250","19,311,300",3.42
1838,2011-01-14,"1,780.73","20,703,900",-0.06,"27,250","8,859,686",0.0
1839,2011-01-15,,,,,,
1840,2011-01-16,,,,,,
1841,2011-01-17,"1,765.72","21,917,100",-0.84,"26,900","6,204,899",-1.28
1842,2011-01-18,"1,788.12","29,819,200",1.27,"27,650","15,637,718",2.79
1843,2011-01-19,"1,814.05","23,448,400",1.45,"27,850","8,666,295",0.72
1844,2011-01-20,"1,810.73","19,714,700",-0.18,"28,200","6,930,500",1.26
1845,2011-01-21,"1,807.20","21,301,200",-0.19,"28,100","7,630,162",-0.35
1846,2011-01-22,,,,,,
1847,2011-01-23,,,,,,
1848,2011-01-24,"1,809.80","17,220,300",0.14,"28,350","8,014,756",0.89
1849,2011-01-25,"1,798.40","21,353,300",-0.63,"27,400","10,865,239",-3.35
1850,2011-01-26,"1,819.37","15,818,200",1.17,"28,200","7,873,016",2.92
1851,2011-01-27,"1,831.26","16,331,200",0.65,"28,000","6,841,459",-0.71
1852,2011-01-28,"1,863.11","29,973,500",1.74,"29,500","19,314,590",5.36
1853,2011-01-29,,,,,,
1854,2011-01-30,,,,,,
1855,2011-01-31,"1,846.15","23,904,400",-0.91,"29,650","12,114,107",0.51
1856,2011-02-01,"1,846.60","27,130,300",0.02,"29,650","9,606,594",0.0
1857,2011-02-02,,,,,,
1858,2011-02-03,,,,,,
1859,2011-02-04,,,,,,
1860,2011-02-05,,,,,,
1861,2011-02-06,,,,,,
1862,2011-02-07,"1,842.07","20,842,900",-0.25,"29,700","9,679,798",0.17
1863,2011-02-08,"1,833.81","20,654,900",-0.45,"30,150","9,801,975",1.52
1864,2011-02-09,"1,798.19","15,722,300",-1.94,"29,550","6,956,946",-1.99
1865,2011-02-10,"1,771.82","16,643,800",-1.47,"28,800","8,468,961",-2.54
1866,2011-02-11,"1,753.38","21,694,600",-1.04,"28,800","8,298,076",0.0
1867,2011-02-12,,,,,,
1868,2011-02-13,,,,,,
1869,2011-02-14,"1,789.51","16,967,400",2.06,"29,700","5,954,589",3.13
1870,2011-02-15,"1,785.87","17,740,900",-0.2,"29,750","4,609,849",0.17
1871,2011-02-16,"1,764.11","19,479,500",-1.22,"29,200","4,811,721",-1.85
1872,2011-02-17,"1,769.24","18,644,600",0.29,"29,100","5,876,031",-0.34
1873,2011-02-18,"1,792.60","13,416,200",1.32,"29,400","4,481,286",1.03
1874,2011-02-19,,,,,,
1875,2011-02-20,,,,,,
1876,2011-02-21,"1,779.56","16,385,500",-0.73,"28,800","5,147,091",-2.04
1877,2011-02-22,"1,757.32","14,695,000",-1.25,"28,800","5,917,754",0.0
1878,2011-02-23,"1,723.05","21,023,700",-1.95,"27,600","11,843,278",-4.17
1879,2011-02-24,"1,707.38","19,837,200",-0.91,"26,900","10,782,089",-2.54
1880,2011-02-25,"1,746.00","15,519,900",2.26,"28,000","7,918,505",4.09
1881,2011-02-26,,,,,,
1882,2011-02-27,,,,,,
1883,2011-02-28,"1,745.17","13,860,800",-0.05,"28,350","5,304,614",1.25
1884,2011-03-01,,,,,,
1885,2011-03-02,"1,725.66","16,199,500",-1.12,"27,550","4,652,449",-2.82
1886,2011-03-03,"1,760.20","14,849,900",2.0,"28,450","4,337,686",3.27
1887,2011-03-04,"1,791.72","17,188,500",1.79,"29,200","6,744,388",2.64
1888,2011-03-05,,,,,,
1889,2011-03-06,,,,,,
1890,2011-03-07,"1,762.02","12,322,600",-1.66,"28,900","4,206,440",-1.03
1891,2011-03-08,"1,765.96","23,542,300",0.22,"28,650","8,140,323",-0.87
1892,2011-03-09,"1,742.64","21,578,300",-1.32,"28,400","5,641,431",-0.87
1893,2011-03-10,"1,718.06","20,092,400",-1.41,"27,700","9,118,115",-2.46
1894,2011-03-11,"1,706.72","14,267,300",-0.66,"27,700","5,850,959",0.0
1895,2011-03-12,,,,,,
1896,2011-03-13,,,,,,
1897,2011-03-14,"1,746.56","34,184,500",2.33,"30,100","22,881,687",8.66
1898,2011-03-15,"1,687.97","37,323,500",-3.35,"28,700","22,932,891",-4.65
1899,2011-03-16,"1,716.93","19,193,500",1.72,"29,200","10,333,677",1.74
1900,2011-03-17,"1,710.87","19,914,600",-0.35,"28,950","10,815,775",-0.86
1901,2011-03-18,"1,718.85","16,916,200",0.47,"28,550","8,317,816",-1.38
1902,2011-03-19,,,,,,
1903,2011-03-20,,,,,,
1904,2011-03-21,"1,739.15","23,079,100",1.18,"28,500","11,015,422",-0.18
1905,2011-03-22,"1,724.92","20,810,300",-0.82,"27,850","11,574,524",-2.28
1906,2011-03-23,"1,758.37","20,061,400",1.94,"29,050","11,112,405",4.31
1907,2011-03-24,"1,761.89","26,359,900",0.2,"29,100","9,140,284",0.17
1908,2011-03-25,"1,789.88","26,281,900",1.59,"29,900","12,041,899",2.75
1909,2011-03-26,,,,,,
1910,2011-03-27,,,,,,
1911,2011-03-28,"1,798.29","24,398,700",0.47,"30,900","14,875,481",3.34
1912,2011-03-29,"1,795.22","18,416,400",-0.17,"31,000","8,533,855",0.32
1913,2011-03-30,"1,821.93","22,385,800",1.49,"31,550","11,906,300",1.77
1914,2011-03-31,"1,835.29","17,014,400",0.73,"31,300","7,670,699",-0.79
1915,2011-04-01,"1,869.39","22,149,000",1.86,"31,600","6,802,701",0.96
1916,2011-04-02,,,,,,
1917,2011-04-03,,,,,,
1918,2011-04-04,"1,871.92","23,486,700",0.14,"31,800","12,046,547",0.63
1919,2011-04-05,"1,876.71","17,977,400",0.26,"32,450","8,775,396",2.04
1920,2011-04-06,"1,849.43","27,045,000",-1.45,"32,500","8,509,539",0.15
1921,2011-04-07,"1,836.33","17,945,300",-0.71,"32,000","7,097,712",-1.54
1922,2011-04-08,"1,821.86","24,866,800",-0.79,"31,300","10,084,204",-2.19
1923,2011-04-09,,,,,,
1924,2011-04-10,,,,,,
1925,2011-04-11,"1,817.39","15,281,400",-0.25,"31,800","6,076,949",1.6
1926,2011-04-12,"1,787.24","15,699,500",-1.66,"31,700","6,421,672",-0.31
1927,2011-04-13,"1,816.96","16,476,400",1.66,"32,350","6,193,410",2.05
1928,2011-04-14,"1,841.20","23,476,500",1.33,"33,750","12,934,539",4.33
1929,2011-04-15,"1,836.74","17,278,200",-0.24,"34,150","7,233,661",1.19
1930,2011-04-16,,,,,,
1931,2011-04-17,,,,,,
1932,2011-04-18,"1,806.20","20,255,900",-1.66,"33,800","7,218,572",-1.02
1933,2011-04-19,"1,800.71","21,834,000",-0.3,"32,800","8,866,655",-2.96
1934,2011-04-20,"1,874.93","22,689,600",4.12,"34,300","8,432,079",4.57
1935,2011-04-21,"1,911.53","34,792,200",1.95,"37,000","19,357,750",7.87
1936,2011-04-22,"1,891.93","21,504,600",-1.03,"36,600","10,270,340",-1.08
1937,2011-04-23,,,,,,
1938,2011-04-24,,,,,,
1939,2011-04-25,"1,891.13","15,300,100",-0.04,"36,450","5,529,488",-0.41
1940,2011-04-26,"1,857.36","28,771,800",-1.79,"34,750","19,001,814",-4.66
1941,2011-04-27,"1,862.31","26,382,800",0.27,"33,900","18,014,715",-2.45
1942,2011-04-28,"1,824.61","25,884,300",-2.02,"34,350","10,388,984",1.33
1943,2011-04-29,"1,806.40","23,971,500",-1.0,"33,800","11,392,768",-1.6
1944,2011-04-30,,,,,,
1945,2011-05-01,,,,,,
1946,2011-05-02,"1,844.95","13,591,400",2.13,"34,600","5,524,897",2.37
1947,2011-05-03,"1,840.31","14,029,900",-0.25,"34,450","7,224,077",-0.43
1948,2011-05-04,"1,790.71","19,665,600",-2.7,"32,450","13,763,373",-5.81
1949,2011-05-05,,,,,,
1950,2011-05-06,"1,763.09","13,377,800",-1.54,"32,500","7,867,052",0.15
1951,2011-05-07,,,,,,
1952,2011-05-08,,,,,,
1953,2011-05-09,"1,760.70","10,496,200",-0.14,"33,300","5,968,611",2.46
