,date,SPXIndex,MSRUITIndex,MSRUMATIndex,MXWO0ITIndex,MXWO0MTIndex,MXUS0ITIndex,MXEF0ITIndex,MXEF0MTIndex,CL1Comdty,LMAHDS03Comdty,LMCADS03Comdty,XAUCurncy,LMNIDS03Comdty,CCMPIndex,NKYIndex,CINDIndex,IXKIndex,XCIIndex,SOXIndex,MSERIndex,NMDPIndex,SZCOMPIndex,KOSPIIndex,FDTRIndex,GDPCQOQIndex,GDPCYOYIndex,GDPCTOT%Index,GPDITOC%Index,GPGSTOC%Index,RGCDCIPIIndex,GDPCUR$Index,GDPCURYIndex,GDPPIQQIndex,GDPCPCECIndex,CPIYOYIndex,CPIXYOYIndex,PCEDEFYIndex,PCECYOYIndex,CPICHNGIndex,CPUPXCHGIndex,FDIDFDMOIndex,FDIDSGMOIndex,FDIUFDYOIndex,FDIUSGYOIndex,USURTOTIndex,USUDMAERIndex,INJCJCIndex,INJCSPIndex,NFPTCHIndex,NFPPCHIndex,USMMMNCHIndex,AWHTOTLIndex,USWHTOTIndex,USEMTOTIndex,USEMNCHGIndex,USERTOTIndex,EMDINP1MIndex,JOLTOPENIndex,JOLTHIRSIndex,JOLTSEPSIndex,CHALYOY%Index,ADPCHNGIndex,USHEYOYIndex,USHETOT%Index,ECIYOYIndex,COSTNFR%Index,PRODNFR%Index,IPYOYIndex,IPCHNGIndex,CPTICHNGIndex,TMNOCHNGIndex,DGNOYOYIndex,DGNOCHNGIndex,MTIBCHNGIndex,MWINCHNGIndex,MGT2TBIndex,MGT2MAIndex,MGT2WHIndex,MGT2WHDUIndex,MGT2REIndex,IPIndex,MTSLRL$Index,AGWHTOTLIndex,NFPTIndex,PIDSPINXIndex,NAPMPMIIndex,NAPMNMIIndex,NAPMPRICIndex,MPMIUSCAIndex,MPMIUSMAIndex,MPMIUSSAIndex,CFNAIIndex,CFNAIMA3Index,OUTFGAFIndex,EMPRGBCIIndex,RCHSINDXIndex,CHPMINDXIndex,MAPMINDXIndex,OEUSKLARIndex,OEUSKLAPIndex,LEITOTLIndex,LEIYOYIndex,LEICHNGIndex,LEIAVGWIndex,LEIWKIJIndex,LEINWCNIndex,NAPMNEWOIndex,LEIMNOIndex,LEIBPIndex,LEISTKPIndex,LEILCIIndex,LEIIRTEIndex,LEIACEIndex,RSTAMOMIndex,RSTAXMOMIndex,RSTAYOYIndex,RSTAXYOYIndex,MBRXYOYWIndex,SAARTOTLIndex,SAARDTOTIndex,CONCCONFIndex,CONSSENTIndex,COMFBTWRIndex,PITLYOYIndex,PITLCHNGIndex,PCECHY%Index,PCECHNCIndex,PIDSDPSIndex,CICRTOTIndex,EHCAUSIndex,USCABALIndex,USTBTOTIndex,USTBEXPIndex,USTBIMPIndex,USTBEXPYIndex,USTBIMPYIndex,IMP1YOY%Index,IMP1CHNGIndex,FRNTTOTLIndex,FRNTTNETIndex,USGG3MIndex,USGG10YRIndex,USTW$Index,JNVNYOYSIndex,JNVNIYOYIndex,MPMIJPCAIndex,MPMIJPMAIndex,MPMIJPSAIndex,CNGDPYOYIndex,GDPNTTLYIndex,CHEFTYOYIndex,CNPPIYIndex,CPMINDXIndex,CPMINORDIndex,CPMINEXOIndex,CNCILIIndex,CNFREXPYIndex,CNFRIMPYIndex,KOGDPYOYIndex,KOGDPQOQIndex,KOECPRCYIndex,KOECGCPYIndex,KOECGVTYIndex,KOECEXPYIndex,KOECIMPYIndex,KOECSPRQIndex,KOECGCSYIndex,KOECSGVQIndex,KOECSEMQIndex,KOECSIMQIndex,KOECFCOYIndex,KOECFCSYIndex,OEKRN022Index,KOGNICNYIndex,KOGNICUYIndex,KOGCGDPYIndex,KOGCSTOQIndex,KODFTOTYIndex,KOCPIIndex,KOCPIYOYIndex,KOCPIMOMIndex,SKCITTLIndex,SKCIYOYIndex,SKCIMOMIndex,KOCLLNSIndex,KOPPIIndex,KOPPIYOYIndex,KOPPIMOMIndex,KOEAUERSIndex,KOEAEMPYIndex,KOUETTYIndex,KOEAPYIndex,KOEAEPRIndex,KOQEEYOYIndex,KOWDRIndex,KOULMGFIndex,KOULMGFYIndex,KOLPIIndex,KOLPIYIndex,SKLIOTARIndex,KOIPISAIndex,KOIPIYIndex,KOIPIMOMIndex,KOIPMSIndex,KOIPMYIndex,KOIPMSMIndex,KOPSIYIndex,KOPIIYIndex,KOIPMCIndex,KOIPMCYIndex,KOIPOPSMIndex,KOIVCPEYIndex,KOIVCCYIndex,KOIVCONYIndex,KOCGCGYIndex,KOCGCGSMIndex,KOSVTOTYIndex,KOSVTOTMIndex,KOVMPRODIndex,KOBSMCIndex,KOBSNMCIndex,SKBSICIndex,SKBSICSAIndex,MPMIKRMAIndex,OEKRKLARIndex,OEKRKLAPIndex,SKLILIIndex,SKLILYIndex,SKLILCIndex,SKLICIIndex,SKLIINVCIndex,SKLICONEIndex,SKLIMORDIndex,SKLICONTIndex,SKLINBARIndex,SKLISPRCIndex,SKLIINTRIndex,SKLIIPALIndex,SKLICNSTIndex,SKLISVCIIndex,SKLIWNRSIndex,SKLISHPPIndex,SKLIIMPTIndex,SKLIEMPPIndex,SKLILAPIndex,SKLILAIIndex,SKLINEIndex,SKLICPYIndex,KOBONTLIndex,KOHSTRIndex,KOHPTTLIndex,KOHPTYOYIndex,KOHCTTLIndex,KOHCTYOYIndex,KOBLTHMLIndex,KOBLTHMYIndex,KOUHTTLIndex,KORSTIndex,KORSTYIndex,KODSDEPTIndex,KODSDISCIndex,KOVMTOTSIndex,KOVMDOMSIndex,KOVMEXPSIndex,KOCCCSIIndex,KOHOINCIndex,KOHOINCYIndex,KOHEUINYIndex,KOHHDIndex,KOHHDYIndex,KOHHLIndex,KOHHLYIndex,EOKOS002Index,KOBPCBIndex,EHCAKRYIndex,KOBPFINIndex,KOBPCAIndex,KODIBALIndex,KOBPTBIndex,KOTRBALIndex,KOEXTOTIndex,KOIMTOTIndex,KOEXTOTYIndex,KOIMTOTYIndex,KOEXPTIIndex,KOEXPTIYIndex,KOEXPTIMIndex,KOIMPTIIndex,KOIMPTIYIndex,KOIMPTIMIndex,KOFDITIndex,KOFDITYIndex,KOELTOTIndex,KOGFBALIndex,KOGFTEXPIndex,KOGFTRIndex,G7BBKOREIndex,GDDBSOKOIndex,KOMSMBYIndex,KOMSM1YIndex,KOMSM2YIndex,KOMSM3YIndex,KOMSLYIndex,KOMSM1FYIndex,KOFETOTIndex,KOFETOT%Index,KORP7DIndex,KOCICOBAIndex,KOCICONFIndex,KRBO3MIndex,KWCDCCurncy,GVSK10YRIndex,Amazon_close,AMD_close,APPLE_close,AppliedMaterials_close,Aspeed_close,Dell_close,EUR_KRW_close,Facebook_close,Google_close,HPE_close,Intel_close,ISECloudComputingIndex_close,JPY_KRW_close,KOSPI200_close,KRXsemiconductor_close,LamResearch_close,MediaTek_close,Micron_close,Microsoft_close,Nuvoton_close,Nvidia_close,Philadelphia_close,QCOM_close,SamsungElectronics_close,ShinEtsuChemical_close,Siltronic_close,SKhynix_close,Sumco_close,TokyoElectron_close,TSMC_close,UMC_close,USDollarIndex_close,USD_KRW_close,per,pbr,psr,memory_price,g2,g4,g8,g16,g32,g64,g128,avg,avg_four,ssd_price,flash_price,option_bit,future_bit
4526,2018.5.25,2721.33,109.375,282.062,241.6606,275.75,279.95,560.6,412.94,67.88,2263,6885,1302.25,14780,7433.854,22450.79,5882.51,4484.85,2861.33,1390.836,1204.6,3206.12,1810.032,2460.8,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1600.45,13.54,188.58,50.4,853,45.33,1256.53,184.45,1082.6,15.44,55.44,566.99,9.8576,318.05,2741.53,201.18,319,61.35,97.86,57.63,249.28,1390.836,59.96,52700,25.54,148.5,95200,220.84,2031,7.6319,2.7,94.19,1078.38,6.51,2,2.3,,,,,,,,,,,,,,
4527,2018.5.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7409,2.8267,85.532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4528,2018.5.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7797,2.8285,85.5765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4529,2018.5.28,,108.754,280.296,241.5562,274.62,,560.77,414.07,,,,1299.04,,,22481.09,,,,,1195.16,3222.61,1806.082,2478.96,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8078,2.8728,85.6951,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.642,,,,,890,,1249.81,,,,,,9.8268,318.99,2731.43,,318.5,,,58.97,,,,52300,,146.9,94500,224.53,2022,7.577,,94.19,1075.24,6.46,1.99,2.28,,2.78,2.78,3.06,3.32,5,15,42,10.56285714,16.33,,,,
4530,2018.5.29,2689.86,106.98,275.81,239.882,270.99,278.1,556.48,408.52,66.73,2275,6860,1298.77,14905,7396.594,22358.43,5864.58,4464.53,2848.74,1380.917,1176.48,3166.82,1786.71,2457.25,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8102,2.9098,85.8885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.64,1600.15,13.36,187.9,51.04,889,44.51,1251.36,183.71,1063.08,15.26,55.32,563.25,9.9698,316.2,2727.93,198.26,315,62.62,97.23,60.7,248.59,1380.917,58.23,51300,24.93,142.9,94800,231.15,1996,7.4763,2.7,94.83,1084.37,6.49,2,2.29,,,,,,,,,,,,,,
4531,2018.5.30,2724.01,107.681,278.284,241.3863,272.72,280.16,547.7,404.32,68.21,2270,6840,1301.38,15130,7462.454,22018.52,5919.72,4492.95,2868.23,1389.913,1181.42,3183.66,1736.337,2409.03,1.75,,,,,,,,,,,,,,,,,,,,,,,210,1773,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.7997,2.9602,86.3755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.665,1612.93,13.82,187.5,51.45,887,44.24,1256.21,185.25,1066.55,15.32,55.68,569.56,9.8902,309.26,2742.44,200.7,310,62.57,97.91,59.93,252.99,1389.913,58.39,49500,24.83,143.8,95000,241.46,1974,7.3706,2.7,94.15,1077.1,6.5,2,2.3,,,,,,,,,,,,,,
4532,2018.5.31,2705.27,107.949,278.895,241.582,272.67,280.13,553.11,405.78,67.04,2292,6852,1298.51,15220,7442.117,22201.82,5877.44,4499.67,2869.25,1378.996,1171.45,3176.41,1767.55,2423.01,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1621.35,13.73,186.87,50.62,894,44.29,1263.42,187.48,1078,15.12,55.2,569.23,9.9301,310.92,2732.06,197.85,308.5,57.59,98.61,62.52,252.19,1378.996,58.12,50700,24.84,143.2,93400,242.19,1996,7.4682,2.76,93.98,1080.59,6.39,1.97,2.26,,,,,,,,,,,,,,
4533,2018.6.1,2734.62,109.016,282.57,245.6728,275.39,285.62,560.7,410.31,65.81,2305,6896,1293.4,15445,7554.332,22171.35,5929.89,4591.04,2928.07,1411.306,1184.96,3181.6,1746.331,2438.96,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1635.09,14.4,190.24,51.11,870,45.67,1249.87,192.07,1112.01,15.32,57.08,578.58,9.7849,313.22,2710.6,198.69,313,58.74,99.17,62.04,257.62,1411.306,58.61,51300,25.01,140.45,91400,235.57,1990,7.5092,2.76,94.19,1071.88,6.25,1.92,2.21,,,,,,,,,,,,,,
4534,2018.6.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8175,2.9752,86.9622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4535,2018.6.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8488,2.9995,86.9504,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4536,2018.6.4,2746.87,109.65,283.94,247.6066,277.31,287.95,570.42,416.95,64.75,2314,6975,1292.02,15485,7606.459,22475.94,5978.89,4630.54,2946.64,1422.673,1189.9,3210.54,1747.956,2447.76,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8436,3.0259,87.2601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.767,1645.49,14.85,191.83,51.89,885,45.91,1252.31,191.47,1137,15.37,56.83,582.09,9.748,314.84,2688.19,200.59,319.5,59.1,100.85,63,264.85,1422.673,58.71,51100,25.21,142,89800,234.83,2007,7.7001,2.77,94.02,1070.48,6.14,1.89,2.17,,,,,,,,,,,,,,
4537,2018.6.5,2748.8,111.185,284.617,248.8873,278.05,289.3,571.81,417.39,65.52,2312,7099,1296.4,15750,7637.863,22539.54,6015.16,4650.73,2958.8,1428.508,1187.09,3234.25,1777.726,2453.76,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8077,2.9809,87.4816,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.74,1670.06,14.85,193.31,52.32,899,46.78,1256.11,192.62,1147.46,15.45,56.53,588.06,9.7632,315.76,2747.08,201.43,324.5,59.41,101.53,64.63,265.07,1428.508,58.98,51300,25.43,143.45,91000,221.58,2033,7.681,2.75,93.9,1071.95,6.23,1.92,2.2,,,,,,,,,,,,,,
4538,2018.6.6,2772.35,112.318,290.527,250.215,283.28,290.9,575.89,421.03,64.73,2345,7220,1296.4,15635,7689.243,22625.73,6069.84,4662.29,2969.03,1437.941,1188.51,3244.98,1779.145,,1.75,,,,,,,,,,,,,,,,,,,,,,,213,1787,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8023,2.9568,87.542,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.695,1686.47,15.67,193.98,52.11,877,47.87,1256.1,189.11,1136.32,15.72,57.03,591.34,9.6827,,,196.88,327,59.42,101.9,64.53,265.15,1437.941,59.84,,25.52,147.9,,228.21,2048,7.7446,2.73,93.66,1066.88,,,,,2.78,2.79,3,3.38,4.7,13.75,42,10.34285714,15.9575,,,,
4539,2018.6.7,2770.37,112.934,289.827,247.9863,282.9,287.61,575.53,420.58,65.95,2312,7332,1297.18,15520,7635.07,22823.26,6051.87,4612.51,2938.68,1424.336,1187.57,3226.21,1767.963,2470.58,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1676.11,14.89,193.46,50.4,882,47.99,1265.09,186.77,1126.12,15.82,55.88,586.43,9.7735,317.67,2773.29,184.81,328,59.63,100.38,64.82,262.9,1424.336,60.64,50600,25.76,147.05,90900,228.21,2064,7.7272,2.78,93.4,1072.19,6.22,1.91,2.2,,,,,,,,,,,,,,
4540,2018.6.8,2779.03,112.603,287.243,248.0959,281.77,287.75,566.99,414.2,65.74,2299,7312,1298.17,15420,7645.511,22694.5,6069.9,4607.01,2937.57,1412.287,1183.45,3219.11,1751.4,2451.58,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1673.01,15.25,191.7,50.23,888,48.11,1264.98,186.43,1123.23,15.79,55.05,588.04,9.8123,314.97,2721.28,185.4,326.5,61.39,100.54,65.49,262.28,1412.287,60.26,49650,25.42,139.3,88400,222.32,2067,7.6032,2.76,93.55,1074.93,6.05,1.86,2.14,,,,,,,,,,,,,,
4541,2018.6.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.5,2.1,2.1,1.958,0.2,0.1,0.1,0.2,2.7,2.4,3.9,7.8,,,196,184,22,34.5,33.8,155216,56,60.3,64.7,4.6,3.8,3.7,-1.4,178.2,2.8,0.3,,,,3.79,0.9,78.8045,-0.6,11.6,-1.3,0.3,0,1.36,1.35,1.28,1.6,1.45,108.2223,1475541,109.2,148475,13643.6,57.9,57.2,79.3,54.9,56.5,54.6,0.38,0.44,23.4,17.9,3,58.8,58.26,107.0796,3.344,109.1,6.1,0.6,42.4,219.2,135213,61.7,39352,1364,2653.63,-0.14,1.18,0.54,0.4,0.4,4.7,4.9,,17.07,,125.6,98.8,52.5,5.7,0.3,3,0.4,7.7,10.578,,,-48.218,208.883,257.102,9,7.6,3.5,0.5,93.939,240.504,1.7996,2.9531,87.6277,,,53.1,53.8,52.5,,,3.4,3.7,51.4,52.9,50.7,104.29,11.9,22.2,,,,,,,,,,,,,,,,,,,,,104.29,1.5,0.2,104.4,1.4,0.2,104.4,103,1.5,0.1,3.8,0.46,0.5,0.42,60.9,3.4,,,,,,59,106.8,2.81,2.5,106.8,2.7,2.59,-0.1,5.59,102.3,-1.25,1.86,3.03,3,-37.6,5.38,-0.89,2.716,0,354157,78,80,96.3,95.1,48.4,108.7073,1.4678,112.3,3.5,109.9,108.9,-12.8,102.2,109.7,9919.7,100.2,2449.6,1,103.3,9968.3,106.8,111.2,102.9,48846.6,25509.2,111.9,6726.8,26812.5,1.8,26004,,97.7,2,66.6,-2.3,578.425,6.8,59583,38289.7,6.7,-0.2,-4.5,351447,134819,216628,107,,,,,,,,,1355.7,,5.7,-64.9,1951.5,9620.4,6156,49850.235,43693.963,-2,15.1,83.85,-2,0,84.8,3.7,1,,,,244,160554,160798,,,8,6.2,5.7,6.6,6.1,6.2,398.42,5.8,1.5,1.8,1.79,1.65,1.65,2.717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4542,2018.6.10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8309,2.9644,88.1188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4543,2018.6.11,2782,113.777,290.618,248.1763,282.96,287.74,569.54,417.71,66.1,2301,7255,1300.49,15290,7659.925,22804.04,6096.39,4611.62,2938.77,1408.991,1193.96,3257.25,1741.175,2470.15,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.8231,2.9663,88.2047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.5,,,1.65,1.65,2.747,1680.59,15.73,191.23,49.56,890,48.22,1268.99,188.8,1131.4,15.96,54.52,590.27,9.7867,317.22,2724.96,183.19,330.5,61.39,100.67,65.59,260.62,1408.991,59.93,49900,25.4,138.25,89200,220.84,2054,7.5775,2.83,93.58,1076.88,6.1,1.88,2.16,,,,,,,,,,,,,,
